Date,ABEV3,ALPA4,AMER3,ASAI3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BIDI11,BPAC11,BPAN4,BRAP4,BRFS3,BRKM5,BRML3,CASH3,CCRO3,CIEL3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ITSA4,ITUB4,JBSS3,JHSF3,KLBN11,LCAM3,LREN3,LWSA3,MGLU3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,POSI3,PRIO3,QUAL3,RADL3,RAIL3,RDOR3,RENT3,RRRP3,SANB11,SBSP3,SOMA3,SULA11,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VBBR3,VIIA3,VIVT3,WEGE3,YDUQ3,IVVB11,SMAL11,BRL,FXI,CO1,CRY,IOE1,DXY,OD1,VIX,BTC,VXEWZ,EEM,UST10Y,NDX,SPX
1/18/2021,15.611,41.755,80.1,#N/A N/A,38.1,18.752,32.376,20.41,23.279,26.817,8.833,43.925,22.685,9.245,24.618,20.39,21.974,9.36,4.284,12.978,3.556,11.748,#N/A N/A,4.69,28.036,5.388,19.101,19.975,33.37,19.381,27.332,16.373,13.04,41.673,31.467,31.664,9.38,18.671,16.715,43.543,22.204,37.778,25.938,23.368,9.631,23.79,17.882,33.088,#N/A N/A,7.65,10.401,24.77,22.13,6.764,28.226,27.903,38.453,27.683,24.432,12.2,19.305,20.863,51.94,14.505,23.473,22.815,21.454,4.635,14.568,30.895,26.662,20.92,65.805,69.988,35.42,38.582,41.411,15.09,39.054,62.544,29.816,13.372,28.515,21.261,13.906,77.201,19.925,14.54,40.689,45.217,33.909,215.14,136.3,5.2969,251.97767,288.40657,921.5204,939.09604,478.12284,1.904,127.98946,36234.13,234.3143,280.38291,1.0835,67328.18551,19814.9658
1/19/2021,15.659,41.537,78.608,#N/A N/A,37.59,18.687,31.826,20.029,22.906,26.614,8.661,44.855,23.393,9.323,24.303,20.41,22.461,9.45,4.14,12.839,3.518,11.544,#N/A N/A,4.63,27.807,5.366,19.044,20.006,31.466,19.102,27.055,17.435,12.98,42.132,30.947,31.193,9.47,18.681,16.663,43.643,22.117,38.125,25.585,22.679,9.388,23.24,17.324,33.794,#N/A N/A,7.6,10.24,24.476,22.331,6.7,28.255,27.59,39.14,26.283,24.063,12.016,19.176,20.639,51.18,14.864,23.767,23.319,21.364,4.587,14.7,30.189,26.504,21.1,66.441,68.117,35.6,37.747,41.193,15.63,38.69,64.441,30.092,13.18,29.228,21.146,13.251,76.996,19.916,14.32,40.385,43.937,33.958,220.24,135.3,5.3534,266.79761,298.40538,933.36719,956.54559,483.09642,1.912,124.05977,36489.64,242.14075,289.35134,1.0886,69378.12983,20279.34136
1/20/2021,15.418,41.438,85.317,#N/A N/A,37.91,18.505,31.114,19.631,22.429,26.448,8.589,45.852,23.086,9.489,24.032,20.41,22.31,9.4,4.708,12.731,3.5,11.267,#N/A N/A,4.64,27.562,5.377,18.662,19.622,31.523,19.035,27.208,17.875,12.75,41.224,30.668,30.961,9.16,18.57,16.43,43.525,21.641,37.547,25.297,22.211,9.243,23.23,17.324,33.393,#N/A N/A,7.66,10.079,24.071,22.587,6.709,28.235,27.345,38.436,27.35,25.402,11.893,19.156,20.415,50.02,14.613,23.367,22.929,21.744,4.499,14.162,30.031,25.921,21.03,66.539,68.879,35.5,36.781,40.332,15.71,38.232,65.123,29.584,13.007,29.575,21.489,13.029,75.572,19.714,14.57,40.449,43.496,34.135,221.35,134.3,5.308,272.81054,296.97725,927.49416,951.30294,479.11946,1.91,114.27905,34913.07,232.68866,292.08173,1.0802,70412.68062,20397.85686
1/21/2021,15.024,40.746,87.55,#N/A N/A,38.3,17.919,30.799,19.277,22.108,26.577,8.444,44.37,22.82,9.245,24.11,20.05,21.974,9.37,5.421,12.395,3.416,11.259,#N/A N/A,4.5,27.211,5.472,18.29,18.857,31.827,18.516,25.753,16.631,12.66,40.84,29.088,29.057,8.88,18.227,16.17,43.717,21.369,35.429,25.027,22.104,9.259,22.76,17.573,33.145,#N/A N/A,7.6,9.874,23.745,22.331,6.536,28.264,26.7,37.767,29.403,25.472,11.717,18.554,20.054,49.16,14.377,22.927,22.392,22.253,4.373,14.856,30.495,25.189,20.89,66.461,67.236,35,35.894,39.886,15.5,37.811,64.658,29.289,12.776,29.456,21.432,13.075,76.423,19.073,14.26,40.412,42.981,33.299,223.83,132.6,5.3598,275.28097,301.50384,941.39549,965.1797,484.40005,1.908,114.58221,31217,245.0189,296.95525,1.1058,72043.77826,20707.93941
1/22/2021,14.581,40.014,87.082,#N/A N/A,38.91,18.058,30.357,18.957,21.7,26.235,8.3,44.915,22.835,9.157,24.018,20.69,21.248,9.17,5.154,12.346,3.369,11.235,#N/A N/A,4.41,26.746,5.392,18.184,18.706,32.361,17.593,24.891,16.1,12.52,40.577,28.103,28.271,8.66,18.023,16.032,43.552,21.369,34.794,24.786,22.405,9.388,22.95,17.334,33.069,#N/A N/A,6.92,9.73,23.237,22.368,6.445,27.867,26.485,36.572,28.565,25.971,11.594,18.486,19.85,49.33,14.261,22.633,22.019,21.983,4.315,14.4,29.966,24.763,20.85,65.854,66.84,34.28,35.665,40.599,14.99,37.334,63.601,28.995,12.709,29.773,20.879,13.075,76.268,19.137,14.19,40.708,43.628,32.816,226.9,131.9,5.4705,278.82184,303.14257,945.63576,991.29467,493.68313,1.902,119.86742,33322.33,257.84352,299.65724,1.0855,73126.23776,21016.29822
1/25/2021,14.581,40.014,87.082,#N/A N/A,38.91,18.058,30.357,18.957,21.7,26.235,8.3,44.915,22.835,9.157,24.018,20.69,21.248,9.17,5.154,12.346,3.369,11.235,#N/A N/A,4.41,26.746,5.392,18.184,18.706,32.361,17.593,24.891,16.1,12.52,40.577,28.103,28.271,8.66,18.023,16.032,43.552,21.369,34.794,24.786,22.405,9.388,22.95,17.334,33.069,#N/A N/A,6.92,9.73,23.237,22.368,6.445,27.867,26.485,36.572,28.565,25.971,11.594,18.486,19.85,49.33,14.261,22.633,22.019,21.983,4.315,14.4,29.966,24.763,20.85,65.854,66.84,34.28,35.665,40.599,14.99,37.334,63.601,28.995,12.709,29.773,20.879,13.075,76.268,19.137,14.19,40.708,43.628,32.816,226.9,131.9,5.4672,285.04024,305.50155,953.65523,986.27159,494.17669,1.902,126.78205,32701.29,257.77377,301.70181,1.0295,73714.49476,21077.63866
1/26/2021,14.822,40.38,83.708,#N/A N/A,37.87,18.289,29.546,18.55,21.179,26.263,8.191,46.713,22.496,8.98,23.781,20.41,20.93,9.34,4.412,11.991,3.425,10.974,#N/A N/A,4.33,26.649,5.256,18.385,18.403,31.427,16.766,24.451,16.465,12.16,40.015,25.38,26.348,8.65,17.773,15.975,43.561,21.242,34.081,24.832,21.248,8.846,22.21,17.852,32.678,#N/A N/A,6.53,9.516,22.466,22.03,6.426,28.42,26.27,36.929,27.783,25.731,11.251,18.136,19.977,50.1,14.252,22.527,21.945,22.552,4.092,14.12,29.511,25.584,20.67,64.964,65.305,32.29,34.515,40.223,15.73,37.437,65.419,28.683,12.574,29.812,21.041,12.484,75.105,20.969,14.52,41.344,43.618,32.915,223.68,129,5.3523,276.02971,299.11291,938.49176,980.57779,482.40054,1.9,123.1547,32017.04,246.2024,293.0822,1.0347,72171.16748,20595.08204
1/27/2021,14.812,39.707,82.655,#N/A N/A,39.95,18.19,30.267,18.706,21.518,25.848,8.354,41.676,22.152,9.069,22.951,20.98,20.549,9.34,4.242,12.336,3.882,10.958,#N/A N/A,4.37,27.07,5.321,18.414,18.658,30.57,17.324,24.69,16.805,12.54,40.324,26.114,26.773,8.84,17.931,15.963,45.27,21.505,35.458,24.674,20.859,8.7,23.04,17.194,31.838,#N/A N/A,6.51,9.48,22.45,21.82,6.472,27.353,25.702,37.17,24.525,25.771,11.488,18.272,19.908,49.42,14.008,22.837,22.254,21.554,4.315,13.824,29.725,24.892,20.74,62.772,64.236,32.69,34.304,40.559,15.4,37.325,61.565,28.817,12.795,28.456,20.994,12.152,73.018,21.417,14.17,42.045,43.275,32.787,218,129.65,5.4112,267.51139,300.38058,943.67189,986.60385,487.88028,1.894,200.27166,31005.85,272.55461,286.66723,1.0161,70574.90483,20187.39429
1/28/2021,14.956,39.905,84.049,#N/A N/A,41.44,18.903,31.123,19.285,22.151,26.06,8.589,43.633,24.101,9.411,22.364,21.65,21.089,9.89,4.568,12.524,3.854,11.52,#N/A N/A,4.59,27.553,5.462,18.605,18.743,31.561,18.496,25.513,16.432,12.91,41.074,27.164,27.522,9.13,18.394,16.435,46.321,22.097,36.527,24.99,21.46,8.894,24.61,17.792,32.639,#N/A N/A,7.67,9.83,23.373,22.176,6.691,27.275,26.788,38.543,25.918,26.171,11.673,19.049,21.233,50.3,14.282,23.343,22.563,21.754,4.422,14.356,30.115,25.07,20.92,63.613,66.572,33.5,35.674,41.471,15.41,38.68,62.188,28.995,13.016,29.169,21.89,12.844,74.573,21.793,15.29,42.156,43.138,33.781,223.5,134.2,5.4406,269.60562,300.61721,943.55637,999.72053,489.68719,1.9,163.54486,33248.02,258.22872,290.35787,1.0449,71467.80281,20503.36037
1/29/2021,14.542,38.412,80.266,#N/A N/A,40.34,18.443,30.51,18.715,21.465,25.534,8.39,43.942,23.369,9.186,21.185,21.22,21.434,9.55,4.595,11.961,3.836,11.153,#N/A N/A,4.52,27.298,5.39,18.184,18.235,28.951,18.304,24.537,16.481,12.13,40.231,26.663,26.57,8.79,17.866,15.65,45.005,21.874,35.314,24.405,20.541,8.57,23.95,17.124,30.817,#N/A N/A,7.2,9.507,22.538,22.067,6.591,27.256,25.585,36.973,25.555,25.252,11.682,18.457,20.649,49.06,14.274,22.306,21.693,21.454,4.393,14.098,28.88,24.645,20.3,64.289,63.246,32.5,34.488,40.49,14.97,37.306,61.318,28.629,12.776,28.119,20.756,12.189,71.995,21.298,14.69,41.685,41.088,33.023,220,130,5.4715,266.20895,305.78095,953.25131,1007.45615,495.68476,1.9,181.07179,34641.09,274.20693,286.19437,1.0655,70728.9719,20324.6927
2/1/2021,15.014,38.353,81.475,#N/A N/A,41.4,18.891,30.898,19.112,21.908,25.894,8.372,43.114,24.209,9.753,21.947,21.05,22.62,9.67,4.653,12.05,3.92,11.512,#N/A N/A,4.54,27.693,5.4,18.566,18.677,30.18,18.496,25.293,17.103,12.22,40.999,28.651,28.955,8.93,18.06,17.765,45.142,21.951,36.517,25.353,20.532,8.643,24.82,17.463,31.551,#N/A N/A,7.33,9.668,23.138,22.112,6.691,27.838,25.429,36.617,26.66,24.912,11.699,18.768,20.756,48.46,15.018,22.943,22.376,21.554,4.383,14.694,28.667,24.754,21.1,66.343,63.315,33.06,35.841,41.184,15.27,36.932,63.473,29.147,12.786,28.08,21.175,12.327,74.712,21.765,14.38,42.358,41.456,33.289,221.3,134.4,5.4454,272.84506,307.62592,967.53893,1001.86617,496.67802,1.914,165.08621,33664.82,259.36659,293.23209,1.0792,72328.39488,20602.25651
2/2/2021,15.024,38.6,87.072,#N/A N/A,42.14,19.335,30.691,19.075,21.82,26.115,8.417,47.135,24.298,9.851,20.694,21.9,24.053,9.87,4.773,12.247,3.944,11.626,#N/A N/A,4.65,28.404,5.466,18.605,19.09,29.142,19.198,25.944,17.087,12.53,41.439,29.116,29.88,9.53,18.366,18,46.403,22.165,37.249,26.672,20.293,8.522,25.37,17.713,31.733,#N/A N/A,7.24,9.686,22.645,22.377,6.947,27.294,26.856,36.563,27.84,25.282,11.91,18.845,20.746,49.26,15.449,23.735,23.295,21.754,4.451,15.566,29.474,24.991,20.77,67.077,66.84,33.95,36.017,41.847,15.33,37.204,62.336,29.62,13.064,29.981,21.756,12.069,71.757,21.371,15.28,42.986,41.681,34.283,222.23,136.47,5.3593,271.69071,307.9856,954.20006,1046.69991,488.81597,1.91,137.0016,35687.9,233.4816,291.63727,1.0963,72124.8032,20509.0216
2/3/2021,15.091,40.162,88.135,#N/A N/A,42.51,19.418,30.934,19.197,21.924,26.171,8.589,51.766,26.176,11.045,21.148,22.57,25.549,10.14,5.402,12.445,3.925,11.74,#N/A N/A,4.74,28.711,5.452,18.757,19.18,29.694,18.766,26.94,17.103,12.75,42.141,29.478,30.397,9.64,18.44,18.27,47.518,22.573,37.721,26.338,20.788,8.765,25,17.643,31.513,#N/A N/A,7.29,9.695,22.534,22.66,7.193,27.44,27.443,37.303,27.7,25.631,12.367,19.623,21.915,50,15.507,23.914,23.449,21.923,4.509,15.376,29.354,25.159,21.7,69.475,68.117,34.26,35.876,41.342,15.13,37.764,63.097,29.709,13.525,29.288,22.347,12.023,74.025,21.051,15.08,44.627,43.481,33.85,223,138.07,5.378,272.58884,313.64959,960.62887,963.11235,489.1507,1.91,122.91673,37294.95,222.81676,293.39402,1.1374,71906.39552,20549.62808
2/4/2021,15.014,40.548,84.186,#N/A N/A,43.37,19.258,30.808,19.785,22.584,26.106,8.471,52.042,26.911,11.592,20.846,22.39,26.292,9.91,5.677,12.277,3.859,11.634,#N/A N/A,4.62,29.071,5.56,18.519,19.418,29.618,19.333,26.672,17.228,12.54,42.254,29.055,30.008,9.45,18.431,18.233,46.385,22.651,37.21,25.975,20.488,8.603,25.23,17.772,31.695,#N/A N/A,7.12,9.695,22.438,22.906,6.965,27.168,27.443,36.858,28.98,25.292,12.552,19.409,21.554,50.41,15.835,23.89,23.425,21.604,4.46,15.176,29.066,24.605,21.5,71.823,68.909,34,36.201,40.074,15.16,36.998,63.897,29.566,13.304,29.426,22.214,12.143,73.092,20.85,15,44.627,41.961,32.875,227.6,137.28,5.432,274.29544,319.21288,977.84118,972.39037,496.55403,1.902,118.10443,37681.13,223.02586,296.77607,1.1392,73569.18434,21004.57667
2/5/2021,14.937,40.004,82.401,#N/A N/A,43.55,19.569,30.601,19.655,22.463,26.328,8.453,50.284,27.044,11.994,21.375,22.41,25.806,9.83,5.71,12.109,3.916,11.512,#N/A N/A,4.63,29.334,5.608,18.643,19.129,31.799,19.198,26.27,17.916,12.5,42.254,29.006,29.979,9.47,18.208,18.438,45.791,22.816,36.777,26.17,21.38,8.927,25.09,17.802,31.494,#N/A N/A,6.91,9.642,22.343,22.952,6.928,27.605,27.013,36.563,29.96,25.831,12.578,19.185,21.272,50.97,16.094,24.224,23.587,21.614,4.499,15.7,29.298,24.971,21.35,73.291,68.186,34.57,36.509,40.074,14.72,37.559,65.716,29.557,13.304,29.268,22.49,12.678,75.875,20.584,15.08,44.129,41.436,32.915,226.5,137.61,5.3778,272.88592,317.85471,971.61821,956.84331,487.66653,1.902,111.79016,37858.84,212.06384,295.5458,1.1635,72869.61174,20819.80489
2/8/2021,14.379,38.986,81.972,#N/A N/A,44.59,19.279,30.519,19.3,21.985,25.931,8.516,53.012,28.064,12.757,21.442,23.1,25.337,9.75,5.421,12.04,3.794,11.528,#N/A N/A,4.47,29.396,5.598,18.796,20.769,32.961,19.102,27.524,17.684,12.74,42.16,28.899,29.512,9.63,18.06,18.613,46.403,22.67,36.7,25.985,21.203,8.838,25.76,18.022,31.513,#N/A N/A,6.72,9.498,21.929,23.362,6.919,27.314,26.876,36.768,31.99,26.141,12.684,19.341,21.038,50.73,16.566,23.22,22.848,21.983,4.693,16.218,29.771,25.08,21.35,71.921,68.572,36,35.323,39.371,15,37.082,65.192,29.343,13.208,30.149,22.738,12.817,76.955,20.538,15.22,43.834,41.927,32.836,227,137.99,5.3575,270.95766,323.16027,979.47338,955.75954,485.24206,1.904,113.34089,44691.74,217.77032,294.94926,1.1705,73079.36572,20894.37136
2/9/2021,14.398,39.549,80.929,#N/A N/A,44.3,19.19,30.889,19.482,22.098,26.383,8.616,51.627,27.959,12.815,21.405,23.34,25.655,9.61,5.236,12.01,3.794,11.333,#N/A N/A,4.42,29.641,5.523,18.614,20.305,33.761,18.91,26.882,16.962,12.49,42.02,29.036,29.444,9.63,17.931,18.503,46.833,22.835,35.468,25.752,21.336,8.967,25,17.653,31.313,#N/A N/A,6.65,9.579,22.191,23.417,6.709,27.023,26.651,36.456,30.7,26.221,12.815,19.03,20.824,51.09,16.627,22.616,22.384,22.602,4.848,15.548,29.576,25.327,20.85,72.655,67.84,35.69,35.894,42.164,15.37,36.446,65.913,29.272,13.141,30.525,23.243,12.983,77.152,20.492,14.93,43.825,41.686,32.324,228,137.47,5.3825,276.20086,327.96777,989.02175,963.54995,485.53082,1.908,116.12282,47335.77,219.7368,299.90029,1.1568,73480.45769,20997.82938
2/10/2021,14.446,38.778,80.48,#N/A N/A,42.75,18.52,30.465,19.292,21.855,26.512,8.408,48.321,26.737,12.473,21.371,23.07,25.496,9.47,4.946,11.892,3.654,11.178,#N/A N/A,4.24,29.483,5.474,18.538,20.395,32.751,18.487,26.471,15.934,12.22,42.235,28.491,28.901,9.67,17.606,18.208,46.257,22.641,34.081,25.557,20.823,8.724,24.26,17.194,31.265,#N/A N/A,6.58,9.516,22.032,23.226,6.463,27.236,26.221,35.449,27.63,25.282,12.631,18.525,20.697,50.72,16.498,22.894,22.596,22.312,4.616,15.886,29.827,25.169,20.13,71.04,66.681,36.24,35.305,40.817,15,36.007,67.396,29.093,13.266,31.1,22.595,12.752,77.52,20.447,14.35,43.945,42.187,31.497,228.3,134.62,5.3842,278.40585,329.42388,986.43775,958.41948,484.30723,1.908,117.84661,45039.51,221.92033,300.42112,1.1225,73179.95746,20953.43791
2/11/2021,14.388,38.966,83.464,#N/A N/A,43.04,18.604,30.583,19.344,21.881,26.438,8.598,48.842,27.437,12.522,21.283,22.98,25.956,9.45,4.758,12.159,3.663,11.186,#N/A N/A,4.23,29.615,5.546,19.369,20.99,31.447,18.121,26.834,15.726,12.37,42.909,28.89,29.105,10.02,17.616,18.188,46.705,22.719,34.38,26.105,21.301,8.886,24.11,17.573,32.286,#N/A N/A,6.55,9.534,22.032,24.165,6.6,27.411,26.064,35.119,29.29,25.631,12.895,18.952,20.795,53.76,16.553,23.106,22.823,22.193,4.616,15.466,30.05,25.693,19.81,70.806,66.295,35.18,35.665,41.748,15.13,36.035,69.827,29.004,13.987,33.516,22.309,13.057,76.21,20.74,14.6,45.144,42.662,32.58,228.48,135,5.3852,284.64999,329.25724,988.98827,958.41948,486.92272,1.908,114.43763,46931.97,221.55124,305.11268,1.1632,73963.59506,21090.88121
2/12/2021,14.234,38.234,83.279,#N/A N/A,42.86,18.462,30.411,19.387,21.881,26.294,8.661,50.836,26.798,12.287,21.215,23.3,26.744,9.47,4.711,12.297,3.42,11.015,#N/A N/A,4.19,29.396,5.44,19.245,21.279,31.266,19.131,27.141,15.677,12.5,42.984,29.24,29.338,10.08,17.523,18.063,46.732,22.884,34.37,26.31,21.301,8.87,24.14,17.154,32.277,#N/A N/A,6.64,9.498,22.088,24.485,6.572,27.265,26.035,35.574,29.14,25.891,12.842,18.748,20.834,53.3,16.822,23.261,23.116,22.302,4.683,15.918,29.92,25.594,20.18,72.215,66.236,35.79,35.815,41.293,14.76,35.689,69.886,29.075,13.833,34.298,22.299,13.103,76.857,20.373,14.48,44.636,42.5,32.245,229.4,135.6,5.3779,283.42351,335.06805,994.46137,958.41948,485.61521,1.902,107.18099,47947.17,218.44097,304.34481,1.2082,74107.30667,21118.62609
2/15/2021,14.234,38.234,83.279,#N/A N/A,42.86,18.462,30.411,19.387,21.881,26.294,8.661,50.836,26.798,12.287,21.215,23.3,26.744,9.47,4.711,12.297,3.42,11.015,#N/A N/A,4.19,29.396,5.44,19.245,21.279,31.266,19.131,27.141,15.677,12.5,42.984,29.24,29.338,10.08,17.523,18.063,46.732,22.884,34.37,26.31,21.301,8.87,24.14,17.154,32.277,#N/A N/A,6.64,9.498,22.088,24.485,6.572,27.265,26.035,35.574,29.14,25.891,12.842,18.748,20.834,53.3,16.822,23.261,23.116,22.302,4.683,15.918,29.92,25.594,20.18,72.215,66.236,35.79,35.815,41.293,14.76,35.689,69.886,29.075,13.833,34.298,22.299,13.103,76.857,20.373,14.48,44.636,42.5,32.245,229.4,135.6,5.3779,283.42351,339.93366,994.46137,958.41948,485.8957,1.902,107.18099,48203.45,218.44097,304.34481,1.2082,74107.30667,21118.62609
2/16/2021,14.234,38.234,83.279,#N/A N/A,42.86,18.462,30.411,19.387,21.881,26.294,8.661,50.836,26.798,12.287,21.215,23.3,26.744,9.47,4.711,12.297,3.42,11.015,#N/A N/A,4.19,29.396,5.44,19.245,21.279,31.266,19.131,27.141,15.677,12.5,42.984,29.24,29.338,10.08,17.523,18.063,46.732,22.884,34.37,26.31,21.301,8.87,24.14,17.154,32.277,#N/A N/A,6.64,9.498,22.088,24.485,6.572,27.265,26.035,35.574,29.14,25.891,12.842,18.748,20.834,53.3,16.822,23.261,23.116,22.302,4.683,15.918,29.92,25.594,20.18,72.215,66.236,35.79,35.815,41.293,14.76,35.689,69.886,29.075,13.833,34.298,22.299,13.103,76.857,20.373,14.48,44.636,42.5,32.245,229.4,135.6,5.3779,283.746,340.20217,1007.80879,958.41948,486.05143,1.902,115.24449,48585.51,223.56143,305.25819,1.3141,73967.89965,21118.79482
2/17/2021,14.696,36.711,84.225,#N/A N/A,43.33,18.2,30.06,19.188,21.864,26.228,9.104,50.454,26.877,12.434,21.693,23.25,27.009,9.35,4.783,12.287,3.439,10.779,#N/A N/A,4.26,28.834,5.376,19.225,21.243,32.17,18.746,27.007,15.428,12.35,41.748,29.25,29.308,11.5,17.375,17.465,46.202,22.291,33.793,26.217,21.61,9.056,24.23,17.154,32.382,#N/A N/A,6.77,9.444,22.367,25.224,6.527,27.624,25.614,36.153,30.05,25.482,13.378,18.428,20.522,53.09,16.623,24.224,24.051,23.121,4.974,17.422,30.644,24.763,20.2,72.097,65.256,37.7,36.147,40.857,14.5,35.755,71.536,28.834,13.612,33.743,22.214,13.86,78.871,20.373,14.62,43.668,41.167,32.334,230,136.4,5.4129,290.23044,347.83491,1020.03587,958.41948,491.6993,1.93,116.2333,52400.42,219.3836,307.41061,1.2703,74063.3722,21253.55625
2/18/2021,14.234,35.702,80.929,#N/A N/A,42.3,17.894,29.97,18.928,21.648,25.965,8.706,50.108,26.11,12.678,21.825,22.6,26.744,9.27,4.605,12.05,3.355,10.502,8.521,4.2,28.738,5.209,19.674,21.063,32.532,18.266,26.691,15.585,12.03,41.579,28.714,28.842,11.3,17.282,17.43,45.288,22.33,33.552,25.65,21.548,8.967,23.57,16.875,32.439,#N/A N/A,6.65,9.274,22.207,24.704,6.773,28.032,25.477,35.663,30.53,25.022,13.026,18.01,20.386,51.75,16.29,24.02,23.79,23.071,4.78,17.682,30.365,24.506,20.3,70.453,63.968,38.5,35.619,39.519,14.66,35.072,73.167,28.478,13.112,33.565,21.442,13.694,79.73,20.529,14.49,42.626,40.887,32.364,229.8,135.4,5.4317,286.02409,348.08606,1027.27096,969.30347,493.25532,1.902,122.45355,52037.53,221.82115,305.33214,1.2956,74253.51445,21310.78386
2/19/2021,14.331,36.197,86.438,#N/A N/A,43.7,17.904,29.402,18.859,21.466,25.975,8.507,52.876,26.282,13.158,22.093,22.46,27.124,9.22,4.618,12.01,3.336,10.372,8.568,4.18,28.632,5.223,19.732,21.328,33.58,17.92,26.404,15.542,12.07,41.589,28.335,28.444,11.62,17.254,17.363,45.133,21.99,33.639,25.752,21.998,9.137,23.79,17.194,32.849,#N/A N/A,6.39,9.185,21.977,24.202,6.572,28.73,25.918,35.369,34.99,24.922,12.622,17.855,20.132,52.55,16.822,22.119,22.214,23.749,4.732,17.778,30.403,24.773,19.57,71.451,64.454,37.87,35.839,38.885,14.5,34.53,74.145,28.647,13.16,34.387,21.785,13.823,80.033,20.932,14,42.829,40.818,32.236,228,136,5.3872,285.26771,339.65109,1018.38584,969.82517,487.87529,1.9,119.04795,55629.08,214.82621,304.72359,1.3364,73322.63122,21092.32729
2/22/2021,14.032,35.682,87.433,#N/A N/A,41.73,17.191,25.978,17.784,20.058,24.952,8.191,52.723,25.544,12.248,21.47,21.5,26.558,8.96,4.395,11.172,3.495,10.014,8.795,3.98,26.632,4.965,19.34,19.919,34.075,17.026,24.834,15.72,11.41,39.613,28.14,28.396,12.48,16.717,17.06,42.858,21.242,32.214,24.823,21.892,9.073,22.58,16.745,32.124,#N/A N/A,6.1,8.763,20.377,23.308,6.289,29.651,24.666,34.183,32.86,24.232,12.2,17.194,19.616,51.23,16.913,17.589,17.434,23.29,4.48,18.438,29.344,24.259,19.09,69.436,60.483,39.2,34.402,37.231,14.2,34.072,75.973,27.907,12.834,33.159,20.079,13.842,78.052,19.421,12.94,41.925,40.563,31.084,229.5,132,5.4591,277.7115,355.98206,1051.04576,1024.23319,491.13957,1.904,127.95493,54938.64,259.51114,298.92204,1.3653,72155.33731,21152.12225
2/23/2021,14.138,34.614,83.757,#N/A N/A,43.1,17.068,27.841,18.599,21.014,25.186,8.471,52.544,25.795,13.119,21.758,23.09,26.629,8.9,4.478,11.399,3.56,10.111,8.634,3.96,26.746,5.048,19.416,21.165,33.923,17.237,24.862,15.525,11.62,39.809,31.8,31.464,12.35,16.912,17.103,42.858,21.204,31.771,25.167,22.732,9.478,22.83,16.257,32.22,#N/A N/A,6.28,9.426,21.682,23.381,6.289,29.758,24.499,34.112,31.46,24.842,12.481,17.165,19.577,49.38,16.958,19.164,19.556,22.751,4.422,17.75,29.716,24.625,19.46,70.942,60.691,38.37,35.539,37.627,14.32,33.539,75.707,27.898,12.699,33.189,20.374,14.534,79.362,19.485,13.19,41.602,41.024,31.182,228,132.99,5.4411,278.00277,355.89389,1048.02067,1016.981,490.90714,1.888,125.81777,47962.92,242.65245,299.589,1.3416,71835.95965,21131.34269
2/24/2021,14.129,35.672,84.147,#N/A N/A,44.95,17.154,27.731,18.477,20.866,24.914,8.842,52.56,25.984,13.901,22.425,23.81,29.328,8.8,4.868,11.497,3.607,10.079,8.663,3.9,26.316,5.078,18.91,20.946,35.38,17.449,24.613,15.517,11.5,39.566,32.9,33.018,13.1,16.958,17.16,42.154,21,31.819,25.064,23.977,9.891,23.61,16.057,32.248,#N/A N/A,6.29,9.337,21.364,23.974,6.207,30.243,24.49,33.273,31.88,24.622,13,17.029,19.353,49.54,17.083,19.409,19.832,22.093,4.383,17.472,29.391,24.318,19.25,71.168,59.939,39.46,34.764,38.013,14.06,33.979,74.867,27.933,12.776,32.803,20.279,15.919,80.164,19.32,13.27,40.938,42.515,30.956,230.75,133.99,5.4156,270.76906,363.34339,1057.55094,1008.51642,488.73588,1.91,115.65853,48758.53,231.91324,296.32662,1.3756,72095.20936,21275.04551
2/25/2021,13.638,34.486,83.142,#N/A N/A,42.45,16.91,26.99,18.01,20.37,24.332,8.489,51.012,25.136,13.657,21.585,23.31,28.062,8.7,4.51,11.29,3.392,9.745,8.521,3.83,25.851,4.917,18.824,20.531,33.008,16.718,24.077,15.279,11.38,39.013,32.549,32.853,12.27,16.93,16.623,41.048,20.067,30.683,25.064,23.076,9.494,22.51,15.828,31.819,#N/A N/A,6.08,9.032,20.751,23.709,6.098,28.885,23.932,33.202,29.81,24.043,12.525,16.689,19.441,47.86,16.028,18.658,18.849,21.354,4.208,16.782,29.335,23.587,18.65,69.827,59.266,38.02,33.715,37.587,13.85,32.511,73.513,27.487,12.651,31.535,18.754,15.153,78.347,18.551,12.63,41.058,38.984,30.671,229.2,129.6,5.5197,271.29064,368.77632,1072.95713,1042.57738,496.99888,1.96,159.29946,48083.51,284.90838,294.6068,1.5199,70735.30134,21114.98076
